producto_id,nombre,categoria_actual,subcategoria_actual,categoria_sugerida,subcategoria_sugerida,confianza,motivo,accion_recomendada
10912,Zanahoria Jugo Bolsa 1 kg,Frutas y Verduras,Verduras,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
11048,Alimento Húmedo Perro Adulto Pedigree Pequeño Carne 100 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11079,Snack Perro Pet's Fun Condilo de Vacuno,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11097,Snack Perro Adulto Pedigree Rodeo Carne 4 un.,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11124,Alimento Húmedo Perro Adulto Pedigree Carne Sobre 100 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11163,Snack Perro Pet's Fun Fémur de Vacuno 1.75 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11183,Alimento Perro Adulto Purina One Mediano Grande Carne 12 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11241,Alimento Húmedo Gato Adulto Whiskas Salsa Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11242,Snack Perro Pet's Fun Fémur de Vacuno,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11268,Alimento Húmedo Gatito Whiskas Salsa Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11269,Alimento Húmedo Perro Cachorro Pedigree Carne Sobre 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11272,Alimento Húmedo Gatito Whiskas Soufflé Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11273,Snack Gato Whiskas Tentador Carne 80 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11274,Alimento Húmedo Gato Adulto Whiskas Carne Soufflé 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11275,Alimento Húmedo Gato Adulto Whiskas Castrados Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11277,Salsa Perro Master Dog Carne 300 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11280,Snack Gato Whiskas Tentador Carne 40 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11289,Snack Perro Naturalistic Mix Cordero-Espinaca-Carne-Manzana 100 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11301,"Alimento Húmedo Perro Purina One Multi Proteína Carne, Pollo y Cordero 85 g",Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11303,Alimento Húmedo Perro Dog Chow Cachorros Carne 100 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11368,Snack Perro Treats Trozos Vacuno 100 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11369,Alimento Perro Cachorro Purina One Pollo y Carne 12 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11461,Alimento Húmedo Perro Adulto Amity Carne 1250 gr,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11465,Alimento Húmedo Gato Amity Carne y Vegetales 415 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11468,Alimento Húmedo Perro Adulto Master Dog Carne 100 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11469,Alimento Perro Senior Master Dog Carne 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11476,Alimento Perro Adulto Champion Dog Carne y Pollo 15 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11489,Alimento Húmedo Perro Adulto Cannes Trocitos Jugosos Carne 100 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11499,Alimento Húmedo Gato Felix Sabor Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11501,Snack Perro Goofy Super Mix Carne Asada 7 un.,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11504,Alimento Perro Adulto Master Dog Carne 9 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11505,Alimento Perro Adulto Amity Trozo Carne 415 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11506,Snack Tiritas para Perro Vacuno 400 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11667,Alimento Perro Adulto Master Dog En Salsa Carne Mechada 2.5 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11677,Alimento Gato Adulto Whiskas Carne 1 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11679,Alimento Perro Cachorro Cannes Carne y Leche 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11699,Snack Perro Jerky Proteico Stay Happy Vacuno 80 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11708,Alimento Perro Adulto Pedigree Carne Pollo y Cereal 15 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11713,Alimento Perro Adulto Master Dog Carne 15 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11742,Alimento Perro Doko Adulto All Breed Carne de Pollo 12 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11746,Snack Perro Doguitos Medallones de Carne 65 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11747,Alimento Húmedo Gato Adulto Purina One Castrados Super Nutrientes Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11749,Alimento Húmedo Perro Adulto Champion Dog Carne y Verduras 100 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11750,Alimento Húmedo Perro Dog Chow Carne 100 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11751,"Alimento Perro Cachorro Pedigree Carne, Pollo y Cereales 15 kg",Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11752,Alimento Perro Adulto Pedigree Carne y Vegetales 15 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11753,Alimento Perro Adulto Master Dog En Salsa Carne Mechada 15 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11754,Alimento Húmedo Gato Fancy Feast Mousse de Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11755,Alimento Húmedo Perro Cachorro Cannes Trocitos Jugosos Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11756,Alimento Perro Adulto Wankün Carne Deshuesada 750 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11757,Trocitos en Salsa Gatito Felinnes Carne y Leche 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11758,"Alimento Perro Cachorro Pedigree Carne, Pollo y Cereales 8 kg",Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11760,Alimento Perro Adulto Pedigree Carne Pollo y Cereal 8 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11761,Alimento Congelado Perro Barf Dieta Vacuno 200 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11762,"Alimento Perro Cachorro Champion Dog Carne, Pollo y Leche 15 kg",Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11763,Alimento Húmedo Perro Adulto Cannes Trocitos Jugosos Carne 375 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11764,Alimento Perro Adulto Sabrokan Carne y Arroz 18 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11765,Alimento Perro Adulto Doko Carne y Pollo 15 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11767,Alimento Perro Adulto Dog Chow Medianos y Grandes Carne y Pollo 12 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11768,Alimento Perro Adulto Pedigree Carne Pollo y Cereal 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11769,Alimento Perro Adulto Pedigree High Protein Carne y Pollo 13.4 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11770,Alimento Húmedo Gatito Felix Sabor Carne Sobre 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11771,Snack Perro Master Dog Carne y Leche 500 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11772,Alimento Húmedo Gato Adulto Cat Chow Esterilizado Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11773,Alimento Perro Adulto Pedigree Razas Pequeñas Carne y Vegetales 8 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11774,"Alimento Perro Senior Champion Dog Carne, Pollo y Vegetales 2.7 kg",Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11775,Alimento Húmedo Gato Adulto Master Cat Carne Asada 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11776,Alimento Perro Adulto Sabrokan Carne y Arroz 9 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11777,Alimento Húmedo Perro Cachorro Cannes Trocitos Jugosos Carne 375 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11778,Alimento Perro Adulto Cachupin Carne 15 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11781,Alimento Gatito Whiskas Carne y Leche 1 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11782,Alimento Gatito Purina One Pollo y Carne 2 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11783,Alimento Húmedo Gato VK Poes Creation Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11784,Paté Perro Champion Dog Carne 315 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11785,Alimento Seco Gatito Whiskas Carne y Leche 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11787,"Alimento Perro Cachorro Champion Dog Carne, Pollo y Leche 3 kg",Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11788,Alimento Perro Adulto Cannes Carne y Cereales 15 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11789,Paté Perro Master Dog Carne 250 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11790,Trocitos en Salsa Gato Felinnes Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11791,Alimento Perro Adulto Pedigree Razas Pequeñas Carne y Vegetales 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11793,Alimento Gato Whiskas Carne 8 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11794,"Alimento Perro Cachorro Champion Dog Carne, Pollo y Leche 8 kg",Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11795,Snack Perro Vitakraft Beef Stick Carne 12 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11797,Alimento Húmedo Gato Adulto Cat Chow Carne 85 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11798,Alimento Gato Adulto Purina One Pollo y Carne 2 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11799,Alimento Perro Adulto Cannes Carne y Cereales 9 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11800,Alimento Perro Adulto Charly Carne y Cereales 9 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11801,Alimento Perro Adulto Cachupin Carne 9 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11802,Alimento Perro Adulto Pedigree Carne y Vegetales 8 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11803,Alimento Perro Deshidratado Wankün Carne 100 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11804,Snack Perro Dip Dog Filetitos de Carne 60 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11805,Alimento Perro Adulto Cannes Razas Pequeñas Carne y Cereales 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11806,Alimento Perro Cachorro Cannes Carne y Leche 15 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11807,Alimento Húmedo Gato Adulto Whiskas Carne 290 g,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11808,Alimento Gatito Cat Chow Carne y Verduras 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11809,Alimento Perro Adulto Cannes Carne y Cereales 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11810,Alimento Perro Adulto Champion Dog Carne y Cereales 9 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11811,Alimento Gato Adulto Whiskas Carne 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11813,Alimento Perro Cachorro Purina One Pollo y Carne 2 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11814,Alimento Perro Cachorro Purina One Pollo y Carne 6 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11816,Alimento Perro Adulto Champion Dog Carne y Cereales 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11818,Paté Perro Cachorro Master Dog Carne 250 g,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11820,"Alimento Gato Adulto Master Cat Pollo, Carne y Leche 3 kg",Carnes y Pescados,Carnes,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11821,Snack Perro Goofy Rollitos Rellenos Razas Pequeñas Carne 6 un.,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11822,Alimento Perro Senior Master Dog Carne 8 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
11824,Alimento Perro Cachorro Master Dog Carne y Leche 3 kg,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
